Rk,Player,Age,Pos,Date,Tm,,Opp,,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Line,O/U,DK,FD
12303,Jeffery Taylor,25-309,F,3/28/2015,CHO,,ATL,W,1,27,3,6,0.500,3,3,1.000,0,3,0.00,3,4,0.75,0,2,2,2,0,0,0,1,9,7.2,-5.5,188,14.50,14.40
13522,Lance Stephenson,24-189,G,3/13/2015,CHO,,CHI,W,0,22,3,10,0.300,3,10,0.300,0,0,,2,5,0.40,1,3,4,2,0,0,3,2,8,0.2,1,188.5,14.50,12.80
14064,P.J. Hairston,21-360,G-F,12/19/2014,CHO,@,PHI,W,0,15,1,7,0.143,1,2,0.500,0,5,0.00,5,5,1.00,1,1,2,1,2,0,1,1,7,4.8,-4.5,192.5,14.50,13.90
14476,Lance Stephenson,24-103,G,12/17/2014,CHO,,PHO,L,1,25,3,8,0.375,3,6,0.500,0,2,0.00,1,1,1.00,0,4,4,2,0,0,1,0,7,4.2,2.5,201.5,14.50,13.80
14491,Gerald Henderson,27-018,G,12/27/2014,CHO,,ORL,L,1,29,3,8,0.375,2,6,0.333,1,2,0.50,0,0,,0,2,2,2,1,0,1,4,7,3,-6,188.5,14.50,13.40
15035,Jeffery Taylor,25-327,F,4/15/2015,CHO,@,TOR,L,1,38,2,6,0.333,2,4,0.500,0,2,0.00,2,2,1.00,1,3,4,3,0,0,2,2,6,3.5,10.5,194,14.50,13.30
23042,Cody Zeller,22-166,F,3/20/2015,CHO,@,SAC,L,1,19,0,3,0.000,0,3,0.000,0,0,,1,2,0.50,0,6,6,4,0,0,0,1,1,2.7,-4,206,14.50,14.20
25056,Cody Zeller,22-140,F,2/22/2015,CHO,@,DAL,L,1,27,0,4,0.000,0,4,0.000,0,0,,0,0,,3,7,10,2,0,0,2,1,0,0.4,9.5,197,14.50,13.00
13295,Iman Shumpert,24-211,G,1/23/2015,CLE,,CHO,W,0,10,3,3,1.000,1,1,1.000,2,2,1.00,0,0,,0,2,2,2,0,0,0,1,8,8.7,-10,193.5,14.50,13.40
14410,Timofey Mozgov,28-221,C,2/22/2015,CLE,@,NYK,W,1,24,3,4,0.750,3,4,0.750,0,0,,1,2,0.50,2,4,6,0,0,1,4,2,7,3.5,-16.5,197.5,14.50,12.20
15508,Kyrie Irving,22-287,G,1/4/2015,CLE,,DAL,L,1,25,2,9,0.222,2,7,0.286,0,2,0.00,2,2,1.00,0,2,2,3,1,0,1,1,6,2.8,7.5,207.5,14.50,13.90
18148,Dion Waiters,22-360,G,12/5/2014,CLE,@,TOR,W,0,24,2,8,0.250,2,6,0.333,0,2,0.00,0,0,,0,2,2,4,1,0,0,3,4,2.4,4.5,209.5,14.50,14.40
7298,Rajon Rondo,28-363,G,2/20/2015,DAL,,HOU,W,1,21,6,9,0.667,6,9,0.667,0,0,,1,4,0.25,0,0,0,3,0,0,6,0,13,4,-2.5,212.5,14.50,11.50
10159,Dirk Nowitzki,36-169,F,12/5/2014,DAL,,PHO,L,1,32,2,10,0.200,2,10,0.200,0,0,,6,7,0.86,0,4,4,0,0,0,1,2,10,2.8,-5.5,216,14.50,13.80
11661,J.J. Barea,30-204,G,1/16/2015,DAL,,DEN,W,0,18,4,7,0.571,3,4,0.750,1,3,0.33,0,1,0.00,0,2,2,2,0,0,1,2,9,5.5,-8,215.5,14.50,13.40
14390,J.J. Barea,30-238,G,2/19/2015,DAL,@,OKC,L,0,14,3,6,0.500,2,4,0.500,1,2,0.50,0,0,,1,1,2,2,1,0,1,0,7,6.4,5,213.5,14.50,13.40
16716,Jameer Nelson,32-279,G,11/15/2014,DAL,,MIN,W,1,22,2,6,0.333,1,3,0.333,1,3,0.33,0,0,,0,0,0,6,0,0,0,3,5,4.6,-11.5,210.5,14.50,14.00
18315,Chandler Parsons,26-058,F,12/22/2014,DAL,,ATL,L,1,29,2,6,0.333,2,4,0.500,0,2,0.00,0,2,0.00,0,4,4,1,2,0,0,6,4,1.3,-4,207.5,14.50,14.30
18399,Al-Farouq Aminu,24-105,F,1/4/2015,DAL,@,CLE,W,0,25,2,4,0.500,2,4,0.500,0,0,,0,1,0.00,2,4,6,1,1,0,1,4,4,3.3,-7.5,207.5,14.50,13.70
8207,Darrell Arthur,26-306,F,1/25/2015,DEN,,WAS,L,0,29,6,15,0.400,6,13,0.462,0,2,0.00,0,0,,1,1,2,0,0,0,0,3,12,3.7,3.5,203.5,14.50,14.40
10790,Gary Harris,20-162,G,2/23/2015,DEN,,BRK,L,1,26,4,12,0.333,3,6,0.500,1,6,0.17,1,3,0.33,1,1,2,0,0,1,1,3,10,1.9,2.5,205.5,14.50,13.40
11953,Alonzo Gee,27-235,G,1/19/2015,DEN,@,GSW,L,0,19,2,2,1.000,1,1,1.000,1,1,1.00,4,4,1.00,0,0,0,1,2,0,1,2,9,9.3,13.5,218,14.50,13.50
12093,Danilo Gallinari,26-213,F,3/9/2015,DEN,,NYK,W,1,18,3,7,0.429,0,2,0.000,3,5,0.60,0,0,,0,2,2,1,0,0,0,2,9,5.8,-10,204.5,14.50,12.90
15132,Nate Robinson,30-172,G,11/19/2014,DEN,,OKC,W,0,12,2,3,0.667,0,1,0.000,2,2,1.00,0,0,,2,0,2,2,1,0,0,0,6,8.5,-7,199,14.50,13.40
16253,Will Barton,24-059,G,3/6/2015,DEN,@,SAS,L,0,28,3,8,0.375,3,6,0.500,0,2,0.00,0,0,,0,2,2,2,1,1,2,4,6,1.7,11,205.5,14.50,13.40
16633,Erick Green,23-317,G,3/22/2015,DEN,@,ORL,W,0,20,2,7,0.286,0,3,0.000,2,4,0.50,0,0,,1,1,2,2,1,0,0,2,6,4.5,-1,206,14.50,13.40
18802,Wilson Chandler,27-288,F,2/22/2015,DEN,@,OKC,L,1,18,2,11,0.182,2,7,0.286,0,4,0.00,0,0,,3,1,4,1,1,1,0,1,4,1.5,8.5,210,14.50,14.30
9217,Jodie Meeks,27-139,G,1/7/2015,DET,@,DAL,W,0,30,3,11,0.273,0,6,0.000,3,5,0.60,2,2,1.00,0,0,0,2,0,0,2,2,11,3.1,9,211,14.50,12.00
11347,Brandon Jennings,25-059,G,11/21/2014,DET,@,ATL,L,1,23,2,6,0.333,2,2,1.000,0,4,0.00,5,5,1.00,0,2,2,2,1,0,4,2,9,3.8,6,197.5,14.50,12.40
12066,Tayshaun Prince,35-006,F,3/6/2015,DET,@,HOU,L,1,21,3,6,0.500,2,4,0.500,1,2,0.50,2,2,1.00,2,0,2,2,0,0,1,2,9,7,7.5,207.5,14.50,13.40
13513,Tayshaun Prince,35-011,F,3/11/2015,DET,@,GSW,L,0,24,3,7,0.429,3,7,0.429,0,0,,2,2,1.00,2,2,4,1,0,0,0,0,8,7,14,205,14.50,14.30
13875,D.J. Augustin,27-005,G,11/15/2014,DET,@,MEM,L,0,20,3,10,0.300,2,6,0.333,1,4,0.25,0,0,,0,0,0,5,0,0,1,1,7,3.3,9.5,186,14.50,13.50
14804,John Lucas III,32-140,G,4/10/2015,DET,,IND,L,0,14,3,8,0.375,2,5,0.400,1,3,0.33,0,0,,1,1,2,3,0,0,0,2,7,4.9,5.5,192.5,14.50,13.90
17124,D.J. Augustin,27-072,G,1/21/2015,DET,,ORL,W,0,15,2,9,0.222,1,7,0.143,1,2,0.50,0,0,,1,1,2,5,0,0,2,0,5,2,-8,209,14.50,12.90
19620,Brandon Jennings,25-037,G,10/30/2014,DET,@,MIN,L,1,16,2,4,0.500,2,4,0.500,0,0,,0,0,,1,1,2,6,0,0,2,3,4,4,5,204.5,14.50,13.40
24136,Jonas Jerebko,27-318,F,1/14/2015,DET,,NOP,L,0,21,0,5,0.000,0,3,0.000,0,2,0.00,0,0,,2,4,6,1,2,1,1,1,0,1.1,-3.5,203.5,14.50,13.70
11025,Andre Iguodala,31-051,G-F,3/20/2015,GSW,,NOP,W,0,23,4,8,0.500,4,6,0.667,0,2,0.00,2,2,1.00,0,0,0,2,0,1,1,0,10,7.1,-14,201.5,14.50,14.00
12082,Leandro Barbosa,32-100,G,3/8/2015,GSW,,LAC,W,0,16,4,7,0.571,3,6,0.500,1,1,1.00,0,0,,0,0,0,2,2,0,4,3,9,3.9,-9,213,14.50,12.00
14781,Andrew Bogut,30-134,C,4/11/2015,GSW,,MIN,W,1,24,3,8,0.375,3,8,0.375,0,0,,1,2,0.50,1,5,6,1,0,0,3,6,7,-0.3,-20,214.5,14.50,12.70
15603,Shaun Livingston,29-127,G,1/16/2015,GSW,@,OKC,L,0,21,3,3,1.000,3,3,1.000,0,0,,0,0,,0,2,2,4,0,0,0,0,6,8.5,-1,217,14.50,14.40
17750,Shaun Livingston,29-197,G,3/27/2015,GSW,@,MEM,W,0,21,2,8,0.250,2,8,0.250,0,0,,1,2,0.50,1,1,2,4,1,0,2,2,5,1.8,-3.5,198.5,14.50,13.40
18643,Andrew Bogut,30-063,C,1/30/2015,GSW,@,UTA,L,1,23,2,3,0.667,2,3,0.667,0,0,,0,0,,2,2,4,4,0,0,1,3,4,5.3,-10,205.5,14.50,13.80
20456,Festus Ezeli,25-139,C,3/9/2015,GSW,@,PHO,W,0,15,1,3,0.333,1,3,0.333,0,0,,1,1,1.00,1,7,8,0,0,1,1,1,3,3.4,-5.5,213.5,14.50,13.60
23401,Harrison Barnes,22-177,F,11/23/2014,GSW,@,OKC,W,1,23,0,5,0.000,0,4,0.000,0,1,0.00,0,0,,3,5,8,2,1,0,1,4,0,-0.1,-8,197,14.50,13.60
12517,Isaiah Canaan,23-180,G,11/17/2014,HOU,@,MEM,L,0,21,3,9,0.333,2,4,0.500,1,5,0.20,1,1,1.00,0,0,0,3,1,0,1,2,8,4.2,4.5,187.5,14.50,13.50
11623,Donald Sloan,26-360,G,1/10/2015,IND,@,PHI,L,0,18,3,7,0.429,3,3,1.000,0,4,0.00,3,3,1.00,0,2,2,1,1,0,1,1,9,6.2,-7,188,14.50,13.90
13013,George Hill,28-270,G,1/29/2015,IND,,NYK,W,0,12,2,5,0.400,2,4,0.500,0,1,0.00,4,4,1.00,0,2,2,3,0,0,1,0,8,7,-8,187.5,14.50,13.90
13158,Roy Hibbert,28-073,C,2/22/2015,IND,,GSW,W,1,24,2,6,0.333,2,6,0.333,0,0,,4,4,1.00,1,3,4,0,0,1,1,4,8,4.3,4,204,14.50,13.80
16344,C.J. Watson,30-333,G,3/16/2015,IND,,TOR,L,0,19,3,8,0.375,3,6,0.500,0,2,0.00,0,1,0.00,1,1,2,3,1,0,1,1,6,3.9,-5,198,14.50,13.90
21133,Ian Mahinmi,28-030,C,12/5/2014,IND,@,SAC,L,0,12,1,3,0.333,1,3,0.333,0,0,,0,0,,1,3,4,1,1,2,0,2,2,4.2,3,191,14.50,14.30
22762,Ian Mahinmi,28-138,C,3/23/2015,IND,,HOU,L,0,15,1,4,0.250,1,4,0.250,0,0,,0,0,,3,5,8,0,1,1,3,5,2,-0.1,1.5,202.5,14.50,12.60
11163,Matt Barnes,35-026,F,4/4/2015,LAC,@,DEN,W,1,32,4,12,0.333,2,2,1.000,2,10,0.20,0,0,,2,0,2,0,1,0,2,3,10,2.4,-9.5,217,14.50,12.40
11880,Spencer Hawes,26-196,C,11/10/2014,LAC,,SAS,L,0,14,4,6,0.667,4,4,1.000,0,2,0.00,1,2,0.50,0,2,2,1,0,1,1,2,9,6.2,-1.5,202,14.50,13.90
12273,Hedo Turkoglu,36-016,F,4/4/2015,LAC,@,DEN,W,0,14,3,5,0.600,0,0,,3,5,0.60,0,0,,0,0,0,0,1,1,0,2,9,7.6,-9.5,217,14.50,13.00
18477,DeAndre Jordan,26-174,C,1/11/2015,LAC,,MIA,L,1,33,2,3,0.667,2,3,0.667,0,0,,0,2,0.00,1,5,6,0,1,1,2,4,4,2.2,-10,199,14.50,13.20
21266,Glen Davis,28-353,F,12/20/2014,LAC,,MIL,W,0,13,1,2,0.500,1,2,0.500,0,0,,0,0,,0,4,4,1,3,0,0,0,2,5.9,-10,210,14.50,14.30
22413,Glen Davis,29-075,F,3/17/2015,LAC,,CHO,W,0,14,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,3,1,2,1,4,2,4.2,-10,201,14.50,13.90
20168,Tarik Black,23-080,F,2/10/2015,LAL,,DEN,L,1,18,1,2,0.500,1,2,0.500,0,0,,1,4,0.25,1,3,4,3,0,1,0,3,3,4,-1,202,14.50,14.30
11961,Mike Conley,27-105,G,1/24/2015,MEM,,PHI,W,1,21,3,8,0.375,2,6,0.333,1,2,0.50,2,2,1.00,1,1,2,1,1,0,2,3,9,4.1,-18,190,14.50,12.90
15459,Kosta Koufos,25-306,C,12/27/2014,MEM,@,MIA,W,0,16,3,4,0.750,3,4,0.750,0,0,,0,1,0.00,2,4,6,0,0,1,2,3,6,4.1,-3.5,189.5,14.50,13.20
16440,Nick Calathes,26-063,G,4/11/2015,MEM,@,LAC,L,0,23,3,7,0.429,3,6,0.500,0,1,0.00,0,1,0.00,2,2,4,3,0,0,2,2,6,3.2,9.5,197,14.50,13.30
19085,Jon Leuer,25-289,F,2/27/2015,MEM,,LAC,L,0,12,1,4,0.250,1,4,0.250,0,0,,2,2,1.00,2,4,6,2,0,0,0,2,4,4.8,-4.5,198.5,14.50,14.20
21531,Nick Calathes,25-344,G,1/17/2015,MEM,,POR,W,0,18,1,3,0.333,1,3,0.333,0,0,,0,0,,0,2,2,4,2,0,0,2,2,4.9,-2.5,197.5,14.50,14.40
22868,Nick Calathes,25-309,G,12/13/2014,MEM,@,PHI,W,0,11,0,2,0.000,0,2,0.000,0,0,,1,2,0.50,2,0,2,6,1,0,0,2,1,5,-10,191.5,14.50,14.40
10895,Hassan Whiteside,25-266,C,3/6/2015,MIA,@,WAS,L,1,20,5,8,0.625,5,8,0.625,0,0,,0,0,,0,2,2,0,0,1,0,1,10,7.3,6,193,14.50,14.40
14385,Norris Cole,26-121,G,2/11/2015,MIA,@,CLE,L,0,22,3,7,0.429,2,4,0.500,1,3,0.33,0,0,,1,1,2,2,1,0,1,3,7,4.5,12,192.5,14.50,13.40
14485,Danny Granger,31-245,F,12/21/2014,MIA,,BOS,W,0,18,2,7,0.286,1,3,0.333,1,4,0.25,2,2,1.00,1,3,4,0,1,0,0,5,7,3.5,3,198.5,14.50,13.80
18541,Norris Cole,26-099,G,1/20/2015,MIA,,OKC,L,0,18,2,5,0.400,2,4,0.500,0,1,0.00,0,0,,0,4,4,4,0,0,1,3,4,3.1,7.5,200.5,14.50,13.80
19562,Michael Beasley,26-074,F,3/24/2015,MIA,@,MIL,L,0,27,2,9,0.222,2,7,0.286,0,2,0.00,0,0,,1,5,6,1,1,0,1,2,4,0.6,-2,191,14.50,13.70
19578,Chris Andersen,36-258,F,3/22/2015,MIA,@,OKC,L,0,21,2,6,0.333,2,6,0.333,0,0,,0,0,,5,1,6,1,0,1,1,0,4,4.8,4,213,14.50,13.70
19970,Danny Granger,31-259,F,1/4/2015,MIA,,BRK,W,0,31,1,7,0.143,1,4,0.250,0,3,0.00,1,2,0.50,0,4,4,3,0,1,0,2,3,1.3,2.5,195,14.50,14.30
12581,Jared Dudley,29-139,F,11/26/2014,MIL,@,MIN,W,0,20,3,3,1.000,2,2,1.000,1,1,1.00,1,1,1.00,0,2,2,1,1,0,0,0,8,9.4,-1.5,205.5,14.50,13.90
15305,Larry Sanders,26-018,F,12/9/2014,MIL,@,OKC,L,1,13,2,7,0.286,2,7,0.286,0,0,,2,2,1.00,1,1,2,0,3,0,0,4,6,4.3,10,201,14.50,14.40
19870,Jared Dudley,29-160,F,12/17/2014,MIL,@,POR,L,1,27,1,5,0.200,1,3,0.333,0,2,0.00,1,2,0.50,1,1,2,5,1,0,1,4,3,2.4,10,202,14.50,13.90
20209,Jared Dudley,29-111,F,10/29/2014,MIL,@,CHO,L,1,26,1,1,1.000,0,0,,1,1,1.00,0,0,,0,2,2,2,2,1,1,1,3,6,8,193,14.50,13.40
12621,Thaddeus Young,26-163,F,12/1/2014,MIN,@,LAC,L,1,21,4,9,0.444,4,8,0.500,0,1,0.00,0,2,0.00,0,2,2,0,1,1,0,4,8,3.2,15,216,14.50,14.40
13775,Anthony Bennett,22-018,F,4/1/2015,MIN,,TOR,L,0,14,4,5,0.800,4,4,1.000,0,1,0.00,0,0,,2,2,4,0,1,0,1,2,8,7.3,10,203.5,14.50,13.80
19748,Thaddeus Young,26-158,F,11/26/2014,MIN,,MIL,L,1,28,1,10,0.100,1,10,0.100,0,0,,1,4,0.25,0,4,4,4,1,0,3,2,3,-3.6,1.5,205.5,14.50,12.80
10281,Luke Babbitt,25-186,F,12/23/2014,NOP,@,IND,L,1,21,3,5,0.600,0,0,,3,5,0.60,1,2,0.50,0,2,2,1,0,0,2,0,10,6.6,-1.5,194.5,14.50,11.90
11399,Ryan Anderson,26-186,F,11/8/2014,NOP,@,SAS,W,0,25,3,10,0.300,0,3,0.000,3,7,0.43,0,0,,0,2,2,0,1,0,1,1,9,3.4,7.5,195.5,14.50,12.40
12608,Austin Rivers,22-101,G,11/10/2014,NOP,@,CLE,L,0,20,3,6,0.500,1,4,0.250,2,2,1.00,0,0,,0,0,0,4,0,0,1,2,8,6,5.5,202,14.50,13.00
15401,Tyreke Evans,25-092,G,12/20/2014,NOP,,POR,L,1,23,2,11,0.182,2,9,0.222,0,2,0.00,2,4,0.50,2,2,4,2,1,0,3,1,6,-0.7,-5.5,205.5,14.50,12.80
18351,Omer Asik,28-176,C,12/27/2014,NOP,@,CHI,L,1,20,1,5,0.200,1,5,0.200,0,0,,2,2,1.00,2,2,4,1,1,1,0,2,4,4.5,10,201,14.50,14.30
19368,Norris Cole,26-176,G,4/7/2015,NOP,,GSW,W,0,21,1,7,0.143,0,5,0.000,1,2,0.50,1,2,0.50,0,0,0,7,0,0,1,0,4,3,4.5,206.5,14.50,13.50
21535,Dante Cunningham,27-271,F,1/18/2015,NOP,@,TOR,W,1,28,1,5,0.200,1,5,0.200,0,0,,0,2,0.00,1,3,4,1,3,0,0,1,2,3,11,205.5,14.50,14.30
11370,Travis Wear,24-064,F,11/24/2014,NYK,@,HOU,L,0,17,4,7,0.571,4,6,0.667,0,1,0.00,1,2,0.50,1,1,2,2,0,0,0,1,9,7.3,6,191,14.50,14.40
12734,Travis Wear,24-088,F,12/18/2014,NYK,@,CHI,L,1,26,4,7,0.571,4,7,0.571,0,0,,0,0,,0,4,4,0,1,0,1,3,8,4.7,12.5,189,14.50,13.80
13096,Tim Hardaway,22-346,G,2/25/2015,NYK,@,BOS,L,1,28,4,12,0.333,4,8,0.500,0,4,0.00,0,0,,0,4,4,0,1,0,1,1,8,2,10.5,197.5,14.50,13.80
14548,Shane Larkin,22-057,G,11/28/2014,NYK,@,OKC,L,0,25,2,4,0.500,1,2,0.500,1,2,0.50,2,2,1.00,1,1,2,3,0,0,0,1,7,7.7,8,186,14.50,13.90
16208,Lance Thomas,26-313,F,3/3/2015,NYK,,SAC,L,0,21,2,9,0.222,2,8,0.250,0,1,0.00,2,3,0.67,1,3,4,0,1,1,1,1,6,2,4.5,202,14.50,13.80
19005,Jason Smith,28-357,F,2/22/2015,NYK,,CLE,L,1,24,2,6,0.333,2,5,0.400,0,1,0.00,0,0,,2,2,4,0,2,1,1,1,4,3.9,16.5,197.5,14.50,13.80
21036,J.R. Smith,29-080,G,11/28/2014,NYK,@,OKC,L,1,22,1,9,0.111,1,8,0.125,0,1,0.00,0,0,,1,1,2,4,1,1,0,0,2,1.6,8,186,14.50,14.40
21585,Lou Amundson,32-047,F,1/23/2015,NYK,,ORL,W,1,19,1,6,0.167,1,6,0.167,0,0,,0,0,,3,3,6,1,0,2,1,4,2,0.7,3,206.5,14.50,13.70
8635,Dion Waiters,23-093,G,3/13/2015,OKC,,MIN,W,1,24,3,12,0.250,1,8,0.125,2,4,0.50,4,4,1.00,0,0,0,1,0,0,0,3,12,4.3,-9.5,212,14.50,13.50
9721,D.J. Augustin,27-125,G,3/15/2015,OKC,,CHI,W,0,23,3,4,0.750,0,0,,3,4,0.75,2,2,1.00,0,0,0,3,0,0,5,4,11,4.9,-7,204,14.50,10.50
11659,Reggie Jackson,24-275,G,1/16/2015,OKC,,GSW,W,0,18,3,11,0.273,2,8,0.250,1,3,0.33,2,2,1.00,1,1,2,2,0,0,1,2,9,3.1,1,217,14.50,13.40
11689,Serge Ibaka,25-124,F,1/20/2015,OKC,@,MIA,W,1,30,4,10,0.400,3,6,0.500,1,4,0.25,0,0,,1,3,4,0,0,1,4,5,9,-0.1,-7.5,200.5,14.50,11.80
14679,Mitch McGary,22-278,F,3/11/2015,OKC,,LAC,L,0,12,3,5,0.600,3,5,0.600,0,0,,1,2,0.50,2,4,6,0,0,0,0,2,7,6.1,-6.5,210,14.50,14.20
15450,Nick Collison,34-061,F,12/26/2014,OKC,,CHO,W,0,15,3,5,0.600,3,3,1.000,0,2,0.00,0,0,,3,1,4,1,1,0,0,0,6,7.8,-6.5,197.5,14.50,14.30
22364,Andre Roberson,23-099,F,3/13/2015,OKC,,MIN,W,1,18,0,0,,0,0,,0,0,,2,2,1.00,1,5,6,2,1,0,0,1,2,6.2,-9.5,212,14.50,14.20
8584,Ben Gordon,31-336,G,3/6/2015,ORL,,SAC,W,0,14,5,8,0.625,3,6,0.500,2,2,1.00,0,0,,0,0,0,1,0,0,0,2,12,8.3,3,201,14.50,13.50
10054,Victor Oladipo,22-201,G,11/21/2014,ORL,@,CHO,W,1,24,4,8,0.500,4,7,0.571,0,1,0.00,2,2,1.00,0,0,0,2,1,0,1,1,10,7,4,191,14.50,14.00
12391,Willie Green,33-214,G,2/27/2015,ORL,@,ATL,L,0,28,3,6,0.500,1,3,0.333,2,3,0.67,1,2,0.50,0,2,2,2,0,0,2,1,9,5.2,11,195.5,14.50,12.40
12810,Elfrid Payton,20-311,G,12/30/2014,ORL,,DET,L,1,24,4,8,0.500,4,7,0.571,0,1,0.00,0,0,,0,0,0,6,0,0,5,1,8,2.8,1.5,197.5,14.50,12.00
17177,Maurice Harkless,21-265,G-F,1/31/2015,ORL,,DAL,L,0,24,0,2,0.000,0,0,,0,2,0.00,5,6,0.83,0,2,2,1,1,2,1,1,5,5.5,7,209,14.50,13.90
19289,Luke Ridnour,34-033,G,3/18/2015,ORL,@,DAL,L,0,19,2,4,0.500,2,2,1.000,0,2,0.00,0,0,,0,2,2,3,1,1,1,0,4,5.4,12.5,205.5,14.50,13.90
10656,Henry Sims,24-216,C,10/29/2014,PHI,@,IND,L,1,23,4,9,0.444,4,9,0.444,0,0,,2,2,1.00,1,3,4,0,0,0,1,4,10,4.3,7.5,189.5,14.50,13.80
11543,Luc Mbah a Moute,28-108,F,12/26/2014,PHI,@,POR,L,1,25,3,7,0.429,3,5,0.600,0,2,0.00,3,4,0.75,1,3,4,1,0,0,2,0,9,5.2,12.5,198,14.50,13.30
11993,Larry Drew,24-325,G,1/24/2015,PHI,@,MEM,L,0,20,4,6,0.667,4,5,0.800,0,1,0.00,1,1,1.00,0,0,0,4,0,0,1,1,9,7.8,18,190,14.50,14.00
15763,Jerami Grant,20-328,F,2/3/2015,PHI,,DEN,W,0,19,0,3,0.000,0,1,0.000,0,2,0.00,6,6,1.00,0,4,4,0,0,2,1,3,6,4.3,7.5,193.5,14.50,13.80
17518,Robert Covington,24-082,F,3/6/2015,PHI,,UTA,L,0,18,1,8,0.125,1,4,0.250,0,4,0.00,3,6,0.50,1,5,6,1,1,0,3,5,5,-2.5,7.5,186.5,14.50,12.70
18407,K.J. McDaniels,21-328,G-F,1/3/2015,PHI,@,LAC,L,1,26,2,10,0.200,2,8,0.250,0,2,0.00,0,2,0.00,2,4,6,1,1,0,1,2,4,-0.5,19.5,204.5,14.50,13.70
9682,T.J. Warren,21-185,F,3/9/2015,PHO,,GSW,L,0,24,5,9,0.556,5,9,0.556,0,0,,1,1,1.00,1,1,2,1,0,0,1,0,11,7.4,5.5,213.5,14.50,13.90
10357,Alex Len,21-202,C,1/4/2015,PHO,,TOR,W,1,15,5,6,0.833,5,6,0.833,0,0,,0,0,,2,2,4,0,0,0,1,4,10,7.2,-1,216.5,14.50,13.80
11816,Gerald Green,29-013,F,2/8/2015,PHO,@,SAC,L,0,23,4,12,0.333,4,5,0.800,0,7,0.00,1,2,0.50,0,2,2,1,1,0,1,4,9,1.5,-8,207.5,14.50,13.90
12598,Marcus Morris,25-087,F,11/28/2014,PHO,@,DEN,L,1,14,3,4,0.750,3,3,1.000,0,1,0.00,2,2,1.00,1,3,4,1,0,0,0,4,8,7.1,2,215.5,14.50,14.30
14506,Brandan Wright,27-098,F,1/11/2015,PHO,@,MEM,L,0,15,3,4,0.750,3,3,1.000,0,1,0.00,1,2,0.50,0,2,2,1,1,1,1,1,7,6.6,3.5,209,14.50,13.90
14945,Anthony Tolliver,29-150,C,10/29/2014,PHO,,LAL,W,0,12,2,2,1.000,0,0,,2,2,1.00,1,2,0.50,1,5,6,0,0,0,2,3,7,5,-12,208,14.50,12.20
19528,Brandan Wright,27-176,F,3/30/2015,PHO,@,POR,L,0,18,1,4,0.250,1,4,0.250,0,0,,2,4,0.50,3,3,6,2,0,0,0,0,4,5.2,8.5,199,14.50,14.20
17910,Thomas Robinson,23-230,F,11/2/2014,POR,,GSW,L,0,14,2,3,0.667,2,3,0.667,0,0,,0,2,0.00,2,4,6,0,1,1,2,1,4,3.8,-3.5,208.5,14.50,13.20
10901,Derrick Williams,23-286,F,3/7/2015,SAC,@,MIA,L,0,18,3,7,0.429,1,4,0.250,2,3,0.67,2,2,1.00,0,2,2,0,1,0,2,0,10,5.9,1,204,14.50,12.40
11383,Derrick Williams,23-187,F,11/28/2014,SAC,@,SAS,L,0,17,3,6,0.500,2,4,0.500,1,2,0.50,2,2,1.00,1,3,4,0,0,0,0,2,9,6.8,10.5,194.5,14.50,13.80
13591,Ray McCallum,23-281,G,3/20/2015,SAC,,CHO,W,1,23,4,9,0.444,4,8,0.500,0,1,0.00,0,0,,2,2,4,1,0,1,4,2,8,1.9,4,206,14.50,12.30
15421,Jason Thompson,28-154,F,12/22/2014,SAC,@,GSW,L,1,20,3,3,1.000,3,3,1.000,0,0,,0,0,,1,3,4,0,0,2,1,2,6,6.3,11,212,14.50,13.80
16316,Reggie Evans,34-300,F,3/14/2015,SAC,@,WAS,L,0,18,2,3,0.667,2,3,0.667,0,0,,2,3,0.67,0,6,6,0,1,0,2,2,6,4.3,10,207.5,14.50,13.20
18252,Reggie Evans,34-212,F,12/16/2014,SAC,,OKC,L,1,19,2,6,0.333,2,6,0.333,0,0,,0,0,,3,3,6,1,0,1,1,2,4,3.2,7.5,206.5,14.50,13.70
13309,Danny Green,27-229,G-F,2/6/2015,SAS,,MIA,W,1,16,3,9,0.333,3,6,0.500,0,3,0.00,2,2,1.00,0,2,2,0,0,2,0,0,8,4.9,-12.5,186,14.50,14.40
14354,Patrick Mills,26-179,G,2/6/2015,SAS,,MIA,W,0,19,3,7,0.429,2,3,0.667,1,4,0.25,0,0,,1,1,2,2,1,0,1,3,7,4.5,-12.5,186,14.50,13.40
14833,Cory Joseph,23-226,G,4/3/2015,SAS,,DEN,W,0,17,3,4,0.750,3,4,0.750,0,0,,1,2,0.50,1,1,2,3,1,0,3,1,7,5.7,-13,208.5,14.50,12.90
16152,Tiago Splitter,30-055,F,2/25/2015,SAS,@,POR,L,0,17,3,4,0.750,3,4,0.750,0,0,,0,0,,2,2,4,1,0,1,0,1,6,7.4,2.5,195,14.50,14.30
17290,Tiago Splitter,29-308,F,11/5/2014,SAS,,ATL,W,1,10,2,2,1.000,2,2,1.000,0,0,,1,2,0.50,0,4,4,2,1,0,1,0,5,6.6,-8,201.5,14.50,13.80
